product_id,name,price,price_value,image,seller,link,fast_delivery
61963994,"짱짱 밴딩 얇은 기모 안감 슬림 내복 남성 상하의세트
도매꾹판매가 13,100원 (1개 이상 구매) 바로가기","13,100원",13100,https://cdn1.domeggook.com/upload/item/2025/11/14/176309984457C8B51CDCF6B23CE76ADC/176309984457C8B51CDCF6B23CE76ADC_img_330?hash=c2ad376fa615fa5e59f75e82f9f5a6b2,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61963994,True
