product_id,name,price,price_value,image,seller,link,fast_delivery
61964004,"운동 헬스 조깅 레깅스 포켓 내장 데일리 남성 반바지
도매꾹판매가 20,800원 (1개 이상 구매) 바로가기","20,800원",20800,https://cdn1.domeggook.com/upload/item/2025/11/14/1763099858DC117E4C00DF6ADD7FB536/1763099858DC117E4C00DF6ADD7FB536_img_330?hash=97164136c6d4811431d73eeacf7328de,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61964004,True
61962162,"PU천연고무 183x68 요가매트 그레이 필라테스매트 5mm
도매꾹판매가 81,900원 (1개 이상 구매) 바로가기","81,900원",81900,https://cdn1.domeggook.com/upload/item/2025/11/14/17630963564A1D86C4BC31D43C39EFA3/17630963564A1D86C4BC31D43C39EFA3_img_330?hash=f8b97f588beaa9e43d23a15379fe0aad,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61962162,True
61962136,"트레이닝세트 기모안감 이너웨어 헬스 스포츠 타이즈 IS-TL03
도매꾹판매가 20,090원 (1개 이상 구매) 바로가기","20,090원",20090,https://cdn1.domeggook.com/upload/item/2025/11/14/1763096344E97FD53BA78E3BB95CC645/1763096344E97FD53BA78E3BB95CC645_img_330?hash=e0b7a3f940f40d4da458e4a2f8e62289,,https://domemedb.domeggook.com/index/item/itemView.php?itemNo=61962136,True
